country;year;sex;age;;;
Croatia;2005;male;5-14 years;45,416,358,502;10722;Millenials
Croatia;2005;female;5-14 years;45,416,358,502;10722;Millenials
Croatia;2006;male;75+ years;45,416,358,502;10722;Millenials
Croatia;2006;male;55-74 years;50,453,577,898;11914;Silent
Croatia;2006;male;35-54 years;50,453,577,898;11914;Silent
Croatia;2006;female;75+ years;50,453,577,898;11914;Boomers
Croatia;2006;male;25-34 years;50,453,577,898;11914;Silent
Croatia;2006;female;55-74 years;50,453,577,898;11914;Generation X
Croatia;2006;male;15-24 years;50,453,577,898;11914;Silent
Croatia;2006;female;35-54 years;50,453,577,898;11914;Millenials
Croatia;2006;female;15-24 years;50,453,577,898;11914;Boomers
Croatia;2006;female;25-34 years;50,453,577,898;11914;Millenials
Croatia;2006;male;5-14 years;50,453,577,898;11914;Generation X
Croatia;2006;female;5-14 years;50,453,577,898;11914;Millenials
Croatia;2007;male;75+ years;50,453,577,898;11914;Millenials
Croatia;2007;male;55-74 years;60,093,222,709;14204;Silent
Croatia;2007;male;35-54 years;60,093,222,709;14204;Silent
Croatia;2007;female;75+ years;60,093,222,709;14204;Boomers
Croatia;2007;male;25-34 years;60,093,222,709;14204;Silent
Croatia;2007;female;55-74 years;60,093,222,709;14204;Generation X
Croatia;2007;male;15-24 years;60,093,222,709;14204;Silent
Croatia;2007;female;35-54 years;60,093,222,709;14204;Millenials
Croatia;2007;female;15-24 years;60,093,222,709;14204;Boomers
Croatia;2007;female;25-34 years;60,093,222,709;14204;Millenials
Croatia;2007;female;5-14 years;60,093,222,709;14204;Generation X
Croatia;2007;male;5-14 years;60,093,222,709;14204;Generation Z
Croatia;2008;male;75+ years;60,093,222,709;14204;Generation Z
Croatia;2008;male;55-74 years;70,481,451,449;16680;Silent
Croatia;2008;male;35-54 years;70,481,451,449;16680;Silent
Croatia;2008;female;75+ years;70,481,451,449;16680;Boomers
Croatia;2008;male;25-34 years;70,481,451,449;16680;Silent
Croatia;2008;male;15-24 years;70,481,451,449;16680;Generation X
Croatia;2008;female;55-74 years;70,481,451,449;16680;Millenials
Croatia;2008;female;35-54 years;70,481,451,449;16680;Silent
Croatia;2008;female;25-34 years;70,481,451,449;16680;Boomers
Croatia;2008;female;15-24 years;70,481,451,449;16680;Generation X
Croatia;2008;male;5-14 years;70,481,451,449;16680;Millenials
Croatia;2008;female;5-14 years;70,481,451,449;16680;Generation Z
Croatia;2009;male;75+ years;70,481,451,449;16680;Generation Z
Croatia;2009;male;55-74 years;62,703,143,057;14872;Silent
Croatia;2009;male;35-54 years;62,703,143,057;14872;Silent
Croatia;2009;female;75+ years;62,703,143,057;14872;Boomers
Croatia;2009;male;15-24 years;62,703,143,057;14872;Silent
Croatia;2009;male;25-34 years;62,703,143,057;14872;Millenials
Croatia;2009;female;55-74 years;62,703,143,057;14872;Generation X
Croatia;2009;female;35-54 years;62,703,143,057;14872;Silent
Croatia;2009;female;25-34 years;62,703,143,057;14872;Boomers
Croatia;2009;female;15-24 years;62,703,143,057;14872;Generation X
Croatia;2009;male;5-14 years;62,703,143,057;14872;Millenials
Croatia;2009;female;5-14 years;62,703,143,057;14872;Generation Z
Croatia;2010;male;75+ years;62,703,143,057;14872;Generation Z
Croatia;2010;male;55-74 years;59,829,574,391;14232;Silent
Croatia;2010;male;35-54 years;59,829,574,391;14232;Silent
Croatia;2010;female;75+ years;59,829,574,391;14232;Generation X
Croatia;2010;male;15-24 years;59,829,574,391;14232;Silent
Croatia;2010;male;25-34 years;59,829,574,391;14232;Millenials
Croatia;2010;female;55-74 years;59,829,574,391;14232;Generation X
Croatia;2010;female;35-54 years;59,829,574,391;14232;Silent
Croatia;2010;female;15-24 years;59,829,574,391;14232;Generation X
Croatia;2010;female;25-34 years;59,829,574,391;14232;Millenials
Croatia;2010;female;5-14 years;59,829,574,391;14232;Generation X
Croatia;2010;male;5-14 years;59,829,574,391;14232;Generation Z
Croatia;2011;male;75+ years;59,829,574,391;14232;Generation Z
Croatia;2011;male;55-74 years;62,375,044,443;14890;Silent
Croatia;2011;male;35-54 years;62,375,044,443;14890;Boomers
Croatia;2011;male;25-34 years;62,375,044,443;14890;Generation X
Croatia;2011;female;75+ years;62,375,044,443;14890;Millenials
Croatia;2011;female;55-74 years;62,375,044,443;14890;Silent
Croatia;2011;male;15-24 years;62,375,044,443;14890;Boomers
Croatia;2011;female;35-54 years;62,375,044,443;14890;Millenials
Croatia;2011;female;25-34 years;62,375,044,443;14890;Generation X
Croatia;2011;female;15-24 years;62,375,044,443;14890;Millenials
Croatia;2011;male;5-14 years;62,375,044,443;14890;Millenials
Croatia;2011;female;5-14 years;62,375,044,443;14890;Generation Z
Croatia;2012;male;75+ years;62,375,044,443;14890;Generation Z
Croatia;2012;male;55-74 years;56,565,475,275;13952;Silent
Croatia;2012;male;35-54 years;56,565,475,275;13952;Boomers
Croatia;2012;female;75+ years;56,565,475,275;13952;Generation X
Croatia;2012;male;25-34 years;56,565,475,275;13952;Silent
Croatia;2012;male;15-24 years;56,565,475,275;13952;Millenials
Croatia;2012;female;55-74 years;56,565,475,275;13952;Millenials
Croatia;2012;female;35-54 years;56,565,475,275;13952;Boomers
Croatia;2012;female;25-34 years;56,565,475,275;13952;Generation X
Croatia;2012;female;15-24 years;56,565,475,275;13952;Millenials
Croatia;2012;male;5-14 years;56,565,475,275;13952;Millenials
Croatia;2012;female;5-14 years;56,565,475,275;13952;Generation Z
Croatia;2013;male;75+ years;56,565,475,275;13952;Generation Z
Croatia;2013;male;55-74 years;58,085,856,019;14362;Silent
Croatia;2013;male;35-54 years;58,085,856,019;14362;Boomers
Croatia;2013;male;25-34 years;58,085,856,019;14362;Generation X
Croatia;2013;male;15-24 years;58,085,856,019;14362;Millenials
Croatia;2013;female;75+ years;58,085,856,019;14362;Millenials
Croatia;2013;female;55-74 years;58,085,856,019;14362;Silent
Croatia;2013;female;35-54 years;58,085,856,019;14362;Boomers
Croatia;2013;female;25-34 years;58,085,856,019;14362;Generation X
Croatia;2013;female;15-24 years;58,085,856,019;14362;Millenials
Croatia;2013;male;5-14 years;58,085,856,019;14362;Millenials
Croatia;2013;female;5-14 years;58,085,856,019;14362;Generation Z
Croatia;2014;male;75+ years;58,085,856,019;14362;Generation Z
Croatia;2014;male;55-74 years;57,629,518,806;14299;Silent
Croatia;2014;male;35-54 years;57,629,518,806;14299;Boomers
Croatia;2014;female;75+ years;57,629,518,806;14299;Generation X
Croatia;2014;male;15-24 years;57,629,518,806;14299;Silent
Croatia;2014;male;25-34 years;57,629,518,806;14299;Millenials
Croatia;2014;female;55-74 years;57,629,518,806;14299;Millenials
Croatia;2014;female;35-54 years;57,629,518,806;14299;Boomers
Croatia;2014;female;15-24 years;57,629,518,806;14299;Generation X
Croatia;2014;female;25-34 years;57,629,518,806;14299;Millenials
Croatia;2014;female;5-14 years;57,629,518,806;14299;Millenials
Croatia;2014;male;5-14 years;57,629,518,806;14299;Generation Z
Croatia;2015;male;75+ years;57,629,518,806;14299;Generation Z
Croatia;2015;male;55-74 years;49,425,513,611;12351;Silent
Croatia;2015;male;35-54 years;49,425,513,611;12351;Boomers
Croatia;2015;female;75+ years;49,425,513,611;12351;Generation X
Croatia;2015;male;25-34 years;49,425,513,611;12351;Silent
Croatia;2015;male;15-24 years;49,425,513,611;12351;Millenials
Croatia;2015;female;55-74 years;49,425,513,611;12351;Millenials
Croatia;2015;female;35-54 years;49,425,513,611;12351;Boomers
Croatia;2015;female;25-34 years;49,425,513,611;12351;Generation X
Croatia;2015;female;15-24 years;49,425,513,611;12351;Millenials
Croatia;2015;female;5-14 years;49,425,513,611;12351;Millenials
Croatia;2015;male;5-14 years;49,425,513,611;12351;Generation Z
Croatia;2016;male;75+ years;49,425,513,611;12351;Generation Z
Croatia;2016;male;55-74 years;51,338,524,831;12905;Silent
Croatia;2016;male;35-54 years;51,338,524,831;12905;Boomers
Croatia;2016;male;25-34 years;51,338,524,831;12905;Generation X
Croatia;2016;female;75+ years;51,338,524,831;12905;Millenials
Croatia;2016;female;55-74 years;51,338,524,831;12905;Silent
Croatia;2016;male;15-24 years;51,338,524,831;12905;Boomers
Croatia;2016;female;35-54 years;51,338,524,831;12905;Millenials
Croatia;2016;female;15-24 years;51,338,524,831;12905;Generation X
Croatia;2016;female;25-34 years;51,338,524,831;12905;Millenials
Cuba;1992;male;75+ years;51,338,524,831;12905;Millenials
Cuba;1992;male;55-74 years;22,085,858,243;2227;G.I. Generation
Cuba;1992;female;75+ years;22,085,858,243;2227;Silent
Cuba;1992;female;55-74 years;22,085,858,243;2227;G.I. Generation
Cuba;1992;male;35-54 years;22,085,858,243;2227;Silent
Cuba;1992;female;15-24 years;22,085,858,243;2227;Boomers
Cuba;1992;male;25-34 years;22,085,858,243;2227;Generation X
Cuba;1992;female;35-54 years;22,085,858,243;2227;Boomers
Cuba;1992;female;25-34 years;22,085,858,243;2227;Boomers
Cuba;1992;male;15-24 years;22,085,858,243;2227;Boomers
Cuba;1992;female;5-14 years;22,085,858,243;2227;Generation X
Cuba;1992;male;5-14 years;22,085,858,243;2227;Millenials
Cuba;1993;male;75+ years;22,085,858,243;2227;Millenials
Cuba;1993;male;55-74 years;22,367,254,865;2236;G.I. Generation
Cuba;1993;female;75+ years;22,367,254,865;2236;Silent
Cuba;1993;female;55-74 years;22,367,254,865;2236;G.I. Generation
Cuba;1993;male;35-54 years;22,367,254,865;2236;Silent
Cuba;1993;male;25-34 years;22,367,254,865;2236;Boomers
Cuba;1993;female;35-54 years;22,367,254,865;2236;Boomers
Cuba;1993;female;15-24 years;22,367,254,865;2236;Boomers
Cuba;1993;female;25-34 years;22,367,254,865;2236;Generation X
Cuba;1993;male;15-24 years;22,367,254,865;2236;Boomers
Cuba;1993;female;5-14 years;22,367,254,865;2236;Generation X
Cuba;1993;male;5-14 years;22,367,254,865;2236;Millenials
Cuba;1994;male;75+ years;22,367,254,865;2236;Millenials
Cuba;1994;male;55-74 years;28,448,326,757;2820;G.I. Generation
Cuba;1994;female;55-74 years;28,448,326,757;2820;Silent
Cuba;1994;male;35-54 years;28,448,326,757;2820;Silent
Cuba;1994;female;75+ years;28,448,326,757;2820;Boomers
Cuba;1994;male;25-34 years;28,448,326,757;2820;G.I. Generation
Cuba;1994;female;35-54 years;28,448,326,757;2820;Boomers
Cuba;1994;female;15-24 years;28,448,326,757;2820;Boomers
Cuba;1994;female;25-34 years;28,448,326,757;2820;Generation X
Cuba;1994;male;15-24 years;28,448,326,757;2820;Boomers
Cuba;1994;female;5-14 years;28,448,326,757;2820;Generation X
Cuba;1994;male;5-14 years;28,448,326,757;2820;Millenials
Cuba;1995;male;75+ years;28,448,326,757;2820;Millenials
Cuba;1995;male;55-74 years;30,429,803,651;2993;G.I. Generation
Cuba;1995;female;75+ years;30,429,803,651;2993;Silent
Cuba;1995;male;35-54 years;30,429,803,651;2993;G.I. Generation
Cuba;1995;male;25-34 years;30,429,803,651;2993;Boomers
Cuba;1995;female;55-74 years;30,429,803,651;2993;Generation X
Cuba;1995;female;35-54 years;30,429,803,651;2993;Silent
Cuba;1995;female;15-24 years;30,429,803,651;2993;Boomers
Cuba;1995;female;25-34 years;30,429,803,651;2993;Generation X
Cuba;1995;male;15-24 years;30,429,803,651;2993;Generation X
Cuba;1995;female;5-14 years;30,429,803,651;2993;Generation X
Cuba;1995;male;5-14 years;30,429,803,651;2993;Millenials
Cuba;1996;male;75+ years;30,429,803,651;2993;Millenials
Cuba;1996;male;55-74 years;25,017,300,000;2443;G.I. Generation
Cuba;1996;male;35-54 years;25,017,300,000;2443;Silent
Cuba;1996;female;75+ years;25,017,300,000;2443;Boomers
Cuba;1996;male;25-34 years;25,017,300,000;2443;G.I. Generation
Cuba;1996;female;55-74 years;25,017,300,000;2443;Generation X
Cuba;1996;female;35-54 years;25,017,300,000;2443;Silent
Cuba;1996;male;15-24 years;25,017,300,000;2443;Boomers
Cuba;1996;female;15-24 years;25,017,300,000;2443;Generation X
Cuba;1996;female;25-34 years;25,017,300,000;2443;Generation X
Cuba;1996;female;5-14 years;25,017,300,000;2443;Generation X
Cuba;1996;male;5-14 years;25,017,300,000;2443;Millenials
Cuba;1997;male;75+ years;25,017,300,000;2443;Millenials
Cuba;1997;male;55-74 years;25,366,200,000;2472;G.I. Generation
Cuba;1997;male;35-54 years;25,366,200,000;2472;Silent
Cuba;1997;female;75+ years;25,366,200,000;2472;Boomers
Cuba;1997;male;25-34 years;25,366,200,000;2472;G.I. Generation
Cuba;1997;female;55-74 years;25,366,200,000;2472;Generation X
Cuba;1997;female;35-54 years;25,366,200,000;2472;Silent
Cuba;1997;male;15-24 years;25,366,200,000;2472;Boomers
Cuba;1997;female;25-34 years;25,366,200,000;2472;Generation X
Cuba;1997;female;15-24 years;25,366,200,000;2472;Generation X
Cuba;1997;female;5-14 years;25,366,200,000;2472;Generation X
Cuba;1997;male;5-14 years;25,366,200,000;2472;Millenials
Cuba;1998;male;75+ years;25,366,200,000;2472;Millenials
Cuba;1998;male;55-74 years;25,736,331,247;2497;G.I. Generation
Cuba;1998;male;35-54 years;25,736,331,247;2497;Silent
Cuba;1998;female;75+ years;25,736,331,247;2497;Boomers
Cuba;1998;female;55-74 years;25,736,331,247;2497;G.I. Generation
Cuba;1998;male;25-34 years;25,736,331,247;2497;Silent
Cuba;1998;female;35-54 years;25,736,331,247;2497;Generation X
Cuba;1998;male;15-24 years;25,736,331,247;2497;Boomers
Cuba;1998;female;15-24 years;25,736,331,247;2497;Generation X
Cuba;1998;female;25-34 years;25,736,331,247;2497;Generation X
Cuba;1998;male;5-14 years;25,736,331,247;2497;Generation X
Cuba;1998;female;5-14 years;25,736,331,247;2497;Millenials
Cuba;1999;male;75+ years;25,736,331,247;2497;Millenials
Cuba;1999;male;55-74 years;28,364,615,242;2741;G.I. Generation
Cuba;1999;male;35-54 years;28,364,615,242;2741;Silent
Cuba;1999;male;25-34 years;28,364,615,242;2741;Boomers
Cuba;1999;female;55-74 years;28,364,615,242;2741;Generation X
Cuba;1999;female;75+ years;28,364,615,242;2741;Silent
Cuba;1999;male;15-24 years;28,364,615,242;2741;G.I. Generation
Cuba;1999;female;35-54 years;28,364,615,242;2741;Generation X
Cuba;1999;female;15-24 years;28,364,615,242;2741;Boomers
Cuba;1999;female;25-34 years;28,364,615,242;2741;Generation X
Cuba;1999;female;5-14 years;28,364,615,242;2741;Generation X
Cuba;1999;male;5-14 years;28,364,615,242;2741;Millenials
Cuba;2000;male;75+ years;28,364,615,242;2741;Millenials
Cuba;2000;male;55-74 years;30,565,400,000;2940;G.I. Generation
Cuba;2000;male;35-54 years;30,565,400,000;2940;Silent
Cuba;2000;male;25-34 years;30,565,400,000;2940;Boomers
Cuba;2000;female;75+ years;30,565,400,000;2940;Generation X
Cuba;2000;female;55-74 years;30,565,400,000;2940;G.I. Generation
Cuba;2000;male;15-24 years;30,565,400,000;2940;Silent
Cuba;2000;female;35-54 years;30,565,400,000;2940;Generation X
Cuba;2000;female;25-34 years;30,565,400,000;2940;Boomers
Cuba;2000;female;15-24 years;30,565,400,000;2940;Generation X
Cuba;2000;male;5-14 years;30,565,400,000;2940;Generation X
Cuba;2000;female;5-14 years;30,565,400,000;2940;Millenials
Cuba;2001;male;75+ years;30,565,400,000;2940;Millenials
Cuba;2001;male;55-74 years;31,682,400,000;3037;Silent
Cuba;2001;male;35-54 years;31,682,400,000;3037;Silent
Cuba;2001;male;25-34 years;31,682,400,000;3037;Boomers
Cuba;2001;female;55-74 years;31,682,400,000;3037;Generation X
Cuba;2001;female;75+ years;31,682,400,000;3037;Silent
Cuba;2001;male;15-24 years;31,682,400,000;3037;Silent
Cuba;2001;female;35-54 years;31,682,400,000;3037;Millenials
Cuba;2001;female;25-34 years;31,682,400,000;3037;Boomers
Cuba;2001;female;15-24 years;31,682,400,000;3037;Generation X
Cuba;2001;male;5-14 years;31,682,400,000;3037;Millenials
Cuba;2001;female;5-14 years;31,682,400,000;3037;Millenials
Cuba;2002;male;75+ years;31,682,400,000;3037;Millenials
Cuba;2002;male;55-74 years;33,590,500,000;3205;Silent
Cuba;2002;male;35-54 years;33,590,500,000;3205;Silent
Cuba;2002;female;75+ years;33,590,500,000;3205;Boomers
Cuba;2002;male;25-34 years;33,590,500,000;3205;Silent
Cuba;2002;female;55-74 years;33,590,500,000;3205;Generation X
Cuba;2002;female;35-54 years;33,590,500,000;3205;Silent
Cuba;2002;male;15-24 years;33,590,500,000;3205;Boomers
Cuba;2002;female;25-34 years;33,590,500,000;3205;Millenials
Cuba;2002;female;15-24 years;33,590,500,000;3205;Generation X
Cuba;2002;female;5-14 years;33,590,500,000;3205;Millenials
Cuba;2002;male;5-14 years;33,590,500,000;3205;Millenials
Cuba;2003;male;75+ years;33,590,500,000;3205;Millenials
Cuba;2003;male;55-74 years;35,901,200,000;3409;Silent
Cuba;2003;male;35-54 years;35,901,200,000;3409;Silent
Cuba;2003;male;25-34 years;35,901,200,000;3409;Boomers
Cuba;2003;female;75+ years;35,901,200,000;3409;Generation X
Cuba;2003;female;55-74 years;35,901,200,000;3409;Silent
Cuba;2003;female;35-54 years;35,901,200,000;3409;Silent
Cuba;2003;male;15-24 years;35,901,200,000;3409;Boomers
Cuba;2003;female;25-34 years;35,901,200,000;3409;Millenials
Cuba;2003;female;15-24 years;35,901,200,000;3409;Generation X
Cuba;2003;male;5-14 years;35,901,200,000;3409;Millenials
Cuba;2003;female;5-14 years;35,901,200,000;3409;Millenials
Cuba;2004;male;75+ years;35,901,200,000;3409;Millenials
Cuba;2004;male;55-74 years;38,203,000,000;3611;Silent
Cuba;2004;male;35-54 years;38,203,000,000;3611;Silent
Cuba;2004;male;25-34 years;38,203,000,000;3611;Boomers
Cuba;2004;female;55-74 years;38,203,000,000;3611;Generation X
Cuba;2004;female;75+ years;38,203,000,000;3611;Silent
Cuba;2004;female;35-54 years;38,203,000,000;3611;Silent
Cuba;2004;male;15-24 years;38,203,000,000;3611;Boomers
Cuba;2004;female;25-34 years;38,203,000,000;3611;Millenials
Cuba;2004;female;15-24 years;38,203,000,000;3611;Generation X
Cuba;2004;male;5-14 years;38,203,000,000;3611;Millenials
Cuba;2004;female;5-14 years;38,203,000,000;3611;Millenials
Cuba;2005;male;75+ years;38,203,000,000;3611;Millenials
Cuba;2005;male;55-74 years;42,643,836,075;4017;Silent
Cuba;2005;male;35-54 years;42,643,836,075;4017;Silent
Cuba;2005;female;75+ years;42,643,836,075;4017;Boomers
Cuba;2005;male;25-34 years;42,643,836,075;4017;Silent
Cuba;2005;female;55-74 years;42,643,836,075;4017;Generation X
Cuba;2005;male;15-24 years;42,643,836,075;4017;Silent
Cuba;2005;female;35-54 years;42,643,836,075;4017;Millenials
Cuba;2005;female;15-24 years;42,643,836,075;4017;Boomers
Cuba;2005;female;25-34 years;42,643,836,075;4017;Millenials
Cuba;2005;male;5-14 years;42,643,836,075;4017;Generation X
Cuba;2005;female;5-14 years;42,643,836,075;4017;Millenials
Cuba;2006;male;75+ years;42,643,836,075;4017;Millenials
Cuba;2006;male;55-74 years;52,742,800,000;4951;Silent
Cuba;2006;male;35-54 years;52,742,800,000;4951;Silent
Cuba;2006;male;25-34 years;52,742,800,000;4951;Boomers
Cuba;2006;female;75+ years;52,742,800,000;4951;Generation X
Cuba;2006;female;55-74 years;52,742,800,000;4951;Silent
Cuba;2006;male;15-24 years;52,742,800,000;4951;Silent
Cuba;2006;female;35-54 years;52,742,800,000;4951;Millenials
Cuba;2006;female;25-34 years;52,742,800,000;4951;Boomers
Cuba;2006;female;15-24 years;52,742,800,000;4951;Generation X
Cuba;2006;male;5-14 years;52,742,800,000;4951;Millenials
Cuba;2006;female;5-14 years;52,742,800,000;4951;Millenials
